"CYP51A1","HS3ST1","SLC25A13","AASS","CHDH","AGPS","MRI1","HEXB","GALC","OAT","PFKP","ASNS","PLD1","PGM1","AKR1B1","SMOX","CERS4","PHGDH","XYLB","PTGS1","PLA2G3","CERK","NME3","NME4","SLC7A5","XYLT1","FAH","SQLE","GALK1","ALDOC","AADAT","SC5D","CHPT1","ENO2","GNPDA1","HGD","DHCR24","AGMAT","B4GALT2","B4GALT6","GDA","PPP1R3C","EPHX2","CHST3","PFKFB2","CHPF","HS3ST3B1","NT5C","ASL","SGPP1","IDUA","MPST","IVD","DCTD","CDO1","GAMT","ASS1","BHMT2","PSAT1","GLUL","HS6ST1","PAOX","QDPR","HK1","ST3GAL2","CBR1","HK2","ALDH4A1","CBS","GYG1","ALDH7A1","CRYL1","GPT2","CKB","TK2","ENTPD3","CERS6","HPSE","PC","CHST2","GPX2","B3GNT3","SLC36A4","NQO1","SGSH","PYCR1","NAT8L"
6.653060017,0.014355293,4.070389328,1.111031312,3.384049807,3.502075956,4.408032466,6.874305166,3.275007047,6.931446685,6.364922559,4.868884273,1.521050737,5.813524689,5.980482356,4.911691582,4.091699834,6.71781349,2.459431619,0.495695163,0.028569152,4.738767837,5.086613947,8.078897986,6.873074932,2.827819025,4.813011549,7.642701572,3.905928478,6.388878339,3.772941338,5.383358695,6.744161096,0.50589093,5.595145568,5.137913322,7.412781525,2.100977648,7.009996526,2.632268215,0.378511623,0.028569152,3.097610797,3.59454855,4.473786912,6.928488766,0.50589093,5.124741692,5.655924213,2.060047384,3.410069692,4.635754391,1.469885976,6.984817174,2.204766751,3.688180359,7.763212367,0.028569152,5.260778432,7.221587121,4.939226578,1.655351829,4.859472667,6.198886991,3.860962798,7.174925683,4.853496704,3.870857864,7.379898164,5.215290306,6.776103988,3.638073837,4.882643049,2.526068812,2.430285273,0.111031312,3.680324357,1.799087306,5.44625623,2.440952198,0.757023247,3.360364277,4.613531653,8.199672345,4.444269502,6.800123353,4.108524457
6.801934646,0.35614381,5.137093609,0.344828497,0.464668267,5.117695043,5.129695157,7.27686883,1.650764559,7.716648008,4.879705766,7.699676553,0.847996907,5.434294618,5.696550301,3.168321116,7.128973835,7.368593763,0.90303827,5.06307145,2.821710215,5.269033146,2.021479727,6.791162889,8.569513877,0.23878686,4.983677695,6.483170853,4.211790976,1,0.704871964,6.425257872,3.47118746,2.137503524,5.855242251,4.705977902,7.183685,0.910732662,4.661635602,1.367371066,7.389652848,0.565597176,3.401903472,2.189033824,4.28169825,6.029011087,1.042644337,2.169925001,5.353323291,2.675815931,2.40599236,6.039138394,4.718635616,6.239550797,0.028569152,5.707911254,11.14574113,0.111031312,9.071220999,7.901892628,6.751677946,2.313245852,4.185866545,5.461070114,2.23572706,6.480103521,4.502712486,4.084064265,6.545505101,5.334496768,5.87897051,3.795974694,5.249824549,7.207111961,3.617063344,0.773996325,3.410069692,1.124328135,2.871843649,4.894817763,0.659924558,5.407692649,1,6.448074996,5.008092421,6.511910749,2.780310099
6.207111961,0,4.463360886,0.028569152,0.014355293,5.421559945,4.464668267,5.012568674,2.739848103,5.404971224,6.704180323,5.782670659,0.070389328,4.617651119,6.810314561,0.042644337,5.840463234,3.933572638,1.718087584,0.084064265,0,3.480265122,3.510961919,6.027684877,6.707773243,3.824767853,4.186659017,6.855242251,4.591559746,4.956521363,0.014355293,4.551516018,0.189033824,7.454504938,1.992768431,0.176322773,6.525599108,0.757023247,3.963474124,3.028569152,0.014355293,0.084064265,2.028569152,0.084064265,1.790772038,4.959770155,0.028569152,5.826802684,3.416839742,4.808899839,1.411426246,2.378511623,4.966245873,3.606442228,0.014355293,4.849999259,0.555816155,0.070389328,4.800123353,6.074248523,2.292781749,0.669026766,4.62058641,6.415657274,4.943921327,4.61999983,4.63691458,0.150559677,3.049630768,4.727920455,0.40053793,0.367371066,4.133399125,4.247168,1.111031312,0.014355293,0.042644337,0.214124805,1.59454855,0.378511623,0.310340121,0.014355293,4.484138131,3.537296067,3.548436625,4.829342194,0.042644337
5.146492307,0.163498732,5.699051844,2.702657543,0,5.404971224,3.241840184,7.09085343,3.607626221,5.992994967,7.709635275,5.339493738,2.341985747,6.389738879,8.61205756,4.985955755,0.137503524,6.439124424,2.257010618,0.604071324,0.028569152,5.501757586,1.618238656,5.870118084,6.171527106,0.526068812,4.969012308,5.531381461,3.655351829,0.847996907,2.392317423,4.822730148,4.834407842,6.717128026,6.87774425,2.435628594,7.599540966,1.757023247,6.352617299,2.790772038,0.189033824,1.910732662,0.367371066,3.22650853,2.477677328,6.281883675,1.207892852,4.427606173,6.001126665,3.59454855,2.510961919,4.381975479,4.915042791,6.411426246,0.042644337,3.439623138,3.85698569,0.124328135,6.416670877,5.61205756,2.897240426,0.411426246,5.955824241,6.56285296,3.966245873,6.92552477,5.325890061,4.049630768,4.7473874,5.038699551,5.527946099,2.408711861,4.632268215,3.329123596,3.193771743,0.014355293,3.510961919,2.987320866,4.241077458,3.288358562,0.263034406,0.22650853,3.528571319,6.298658316,4.289834465,6.180505944,1.176322773
7.077242999,0.799087306,4.269781238,1.541019153,3.813524689,5.740387932,4.580748492,7.786857696,3.054848477,6.5905122,2.370164281,4.13422094,2.528571319,5.642412773,1.952333566,2.40599236,5.916237768,2.344828497,4.018812186,0.111031312,1.66448284,4.768713657,5.549361133,5.189033824,6.970738639,1.169925001,3.697106574,6.850374391,4.430285273,4.901590992,4.262282806,5.038699551,5.128045891,2.424922088,6.156841525,3.289834465,8.031714985,4.23878686,5.711494907,1.570462931,3.201633861,0.056583528,5.441616269,0.137503524,4.522306893,4.969012308,0,5.040892431,5.476057596,2.9800253,2.704871964,5.93593114,6.668034004,6.469071952,0.014355293,1.367371066,8.156487632,0.028569152,5.986410935,6.536830005,3.791814071,1.944858446,5.069530325,5.731183242,2.347665656,5.98208091,4.196921734,5.375734539,0.137503524,4.929790998,6.1393467,5.655924213,5.529196268,7.836934011,2.589763487,0.014355293,4.491853096,1.773996325,3.200064862,0.056583528,6.457298789,3.586164246,3.635754391,9.439353022,5.014355293,7.485507332,3.671293372
6.688180359,0.495695163,4.795974694,3.276496666,2.601696516,4.844486088,4.404630684,7.227375274,4.303050085,6.146084939,6.490890979,6.504779271,2.521050737,5.56285296,6.967399199,1.843983844,5.680324357,8.035733867,2.23878686,1.859969548,4.934516502,4.957450336,5.898692073,6.377297306,8.171176798,0.056583528,4.28169825,5.993447932,4.864928972,3.377123749,3.676944359,6.17990909,4.975446766,4.387500406,5.711219557,3.051372102,8.465648026,1.541019153,6.201633861,2.689299161,2.14404637,0.056583528,2.582556003,1.613531653,3.847996907,6.569551851,0.014355293,5.803485376,4.983677695,3.780310099,2.847996907,4.936873462,5.725468513,6.895060213,0.042644337,3.942983598,7.884048381,0.137503524,7.59275601,7.953439861,8.120289725,2.23572706,5.04176865,5.445263208,2.673556424,7.221393782,4.608809243,3.942983598,7.036723106,4.5360529,5.689578726,4.22881869,5.84899843,7.28872768,3.539779192,1.500802053,4.003602237,3.806324057,4.093391153,4.339137385,0.40053793,2.17951105,4.549053029,7.895484401,5.050066298,7.236779598,4.038260575
5.754353072,0.124328135,3.861955364,1.859969548,0.22650853,5.234961095,4.438292852,7.802774832,0.097610797,5.164303583,8.805356952,5.797272432,1.859969548,5.644721547,9.241196661,4.837438715,4.911691582,2.347665656,0.871843649,6.202417722,0.250961574,3.912649865,5.775313975,6.927422429,6.625854931,0.622930351,5.457134594,5.771357409,5.229972385,5.981624361,2.310340121,5.681730355,5.214124805,7.771225336,5.182295025,4.241077458,9.122595075,0.056583528,5.802451741,2.956056652,0.042644337,3.913607512,2.493134922,5.294253136,1.350497247,6.205939832,0.014355293,5.54874486,5.861211003,3.651912745,3.94204526,4.432291338,4.704318678,6.364572432,0.028569152,5.23610989,1.50589093,5.038260575,5.09592442,4.934516502,3.489286023,2.182692298,4.60940039,4.722466024,4.03562391,6.931446685,6.098663782,3.63343121,5.189429246,4.059182199,6.966822651,3.300123725,4.259272487,6.454011343,3.742006211,0.014355293,4.621172753,1.232660757,2.211012193,4.501439145,0.333423734,0.124328135,3.965322548,7.240791332,4.641546029,6.69334756,0.042644337
6.072748952,0.014355293,4.815063017,1.500802053,1.618238656,4.802710219,5.012121673,6.519479002,2.952333566,5.938756261,6.209648311,6.846242565,1.448900951,5.589463893,9.349369701,2.592158002,6.57198012,6.897361452,2.44625623,0.545968369,0.014355293,4.958378712,5.947432389,6.994692855,7.821518897,3.016139703,3.750606505,6.030998118,5.86814348,2.9800253,3.713695815,3.827819025,3.420886575,9.663059924,5.46008724,0.286881148,5.576219781,0.604071324,5.688739868,2.59454855,0.111031312,0.321928095,4.82527683,3.23878686,2.077242999,4.936402378,2.485426827,5.91432533,4.724650272,4.46139759,1.432959407,4.35473424,5.383704292,5.528571319,0.367371066,7.76394266,6.677085351,0.014355293,6.398145117,8.990160706,4.384049807,1.867896464,5.603774686,6.955591792,5.269781238,6.701133155,5.876762491,3.523561956,5.706254254,5.310703657,6.60940039,4.08236197,4.792855352,9.682836616,3.211012193,0.028569152,4.880195729,2.333423734,2.646162657,1.3950628,0.495695163,0.084064265,4.714245518,5.640100298,3.907852072,6.319581809,3.533563348
6.381802483,1.40599236,4.743622676,3.549669171,3.139142019,5.906169068,4.321928095,6.689718488,1.718087584,7.696967526,6.019701914,6.596040633,2.565597176,5.857980995,5.353323291,5.388533979,3.889473543,7.935813306,3.187451054,1.014355293,2.298658316,3.527320608,6.344295908,7.573798644,7.101082735,0.150559677,3.12763328,6.991975274,4.714245518,5.999549087,2.263034406,5.433627167,5.401220862,5.930737338,5.843983844,2.173127433,7.010332283,4.743084056,4.810957159,3.721372659,0.632268215,0.014355293,3.971773447,2.244887059,3.357552005,6.137298581,1.66448284,5.010779839,5.555816155,4.389566812,2.678071905,5.788946667,6.449726433,6.330916878,0,1.269033146,8.397760187,0,7.132474024,7.229491791,5.214124805,2.025028794,5.825022364,5.61970645,1.952333566,6.92552477,5.85623876,4.051372102,7.331185678,4.395748328,6.953381656,3.943921327,6.437294331,8.337755685,4.761285273,0.35614381,4.524189078,3.279471296,3.589763487,0.22650853,9.971543554,3.349082146,3.803227036,8.731115342,4.219555769,7.480103521,4.879705766
7.549438149,0.895302621,5.015693807,2.675815931,4.125155131,4.851998837,4.248686627,7.147408465,2.185866545,2.565597176,4.389566812,7.772743442,4.438292852,5.12722055,5.351557662,3.809414444,0.084064265,8.62388149,2.895302621,0.097610797,0.042644337,4.10433666,5.029452886,5.709290636,7.928962441,1.232660757,3.482848283,5.595145568,3.881664619,4.720278465,1.89917563,4.110196178,3.726831217,5.550900665,4.893362211,1.214124805,6.377817853,1.627606838,5.446587085,1.604071324,0.799087306,0.028569152,3.389566812,0.799087306,3.010779839,4.966707314,0.028569152,6.240123484,5.239168879,3.970853654,3.339137385,6.506367093,5.959770155,5.987320866,0.014355293,0.790772038,6.855366853,0.310340121,8.314379315,7.554205105,3.683696454,1.084064265,4.518535139,3.267535798,0.695993813,7.444352337,5.464341533,4.004501392,6.507160349,3.858975614,5.21800615,5.084489525,5.811984719,3.809414444,3.632268215,0.056583528,5.966476612,2.671293372,2.959770155,0.097610797,9.551285291,2.185866545,3.934516502,6.883865155,3.451540833,7.925049965,0.014355293
6.525442506,1.691534165,4.146492307,1.933572638,2.680324357,4.699884729,4.570462931,6.221103725,0.454175893,5.584361253,5.941575862,6.918266959,2.358958826,4.34553831,3.969012308,3.263034406,0.097610797,7.927422429,3.382667253,0.613531653,0.887525271,0.367371066,4.805292456,6.447413892,8.089423997,2.587364991,2.189033824,6.233811384,3.261530815,1.280956314,3.82374936,5.329482431,4.303050085,2.767654798,5.836176625,1.807354922,6.185073638,3.032100843,5.398829182,1.257010618,3.577730931,0.056583528,4.21800615,2.007195501,5.66732447,5.69265037,0.992768431,4.918863237,5.161081482,0.454175893,4.315421316,5.024142346,5.66732447,6.747521673,0.014355293,2.969012308,9.277891787,0.028569152,7.444435168,7.404290064,4.078951341,0.464668267,5.769771739,3.673556424,1.550900665,6.794155898,4.505255801,3.996388746,6.148120631,4.46008724,6.769903945,4.100977648,5.67468662,2.518535139,4.10433666,0.124328135,5.713420885,2.833902077,1.722466024,0.176322773,8.581087573,3.010779839,3.201633861,5.429950657,3.370164281,7.829912968,1.510961919
5.754887502,0.895302621,6.087674987,3.50589093,2.389566812,6.9800253,4.46662712,8.758389798,2.704871964,7.019701914,6.136478518,5.09592442,1.63691458,5.532628658,7.873936206,3.051372102,5.125568452,7,4.734438666,3.679198571,0.757023247,4.08236197,4.195347598,2.875780063,7.192884568,0.056583528,3.257010618,5.694044413,4.316869805,3.675815931,2.618238656,5.702657543,2.253989266,4.639232163,5.968321196,4.921245889,7.473218682,0.163498732,5.640100298,2.032100843,4.698774109,0.097610797,3.71259578,4.699329526,2.972692654,4.921245889,0.070389328,4.788163657,5.235344128,5.129283017,1.782408565,5.068240861,5.684257705,5.312882955,0.028569152,5.582857035,8.174526265,5.175524601,9.500224445,8.511792179,5.34978987,1.807354922,4.802710219,5.942514505,2.776103988,7.29130886,4.801676029,3.451540833,6.242030802,3.292781749,7.115615931,4.73714592,5.441616269,6.232852592,4.432291338,0.263034406,3.933572638,2.553360503,3.724650272,2.073820233,1.333423734,1.14404637,3.139142019,5.917431755,5.205939832,6.541174073,2.408711861
5.279842694,0.150559677,4.943452539,5.672425342,3.927896454,5.941575862,4.94204526,7.194067347,0.056583528,6.147103144,6.999323578,6.805937293,3.786596362,5.511594542,0.731183242,3.269033146,3.397802962,8.629138013,3.033863452,0.35614381,0.526068812,5.847746417,5.031659854,7.076174257,5.872336288,0.807354922,4.333423734,5.391286558,4.784503983,4.154615611,4.974070367,4.217230716,4.837438715,8.003602237,5.874796966,1.182692298,6.764871591,0.084064265,6.407182772,2.879705766,0.807354922,0.056583528,2.550900665,3.586164246,4.518535139,5.138323004,3.3950628,6.371036052,4.160274831,2.944858446,3.080657663,5.217618485,5.509379149,6.324990569,0.176322773,6.248876343,4.491853096,0.070389328,7.39420543,9.72528104,5.378511623,1.361768359,5.28872768,5.3950628,2.604071324,0.163498732,4.008092421,3.887525271,8.177867975,4.634012356,0.176322773,4.917431755,4.846493316,8.124690004,2.871843649,0.604071324,6.49217366,4.413458688,3.851998837,2.592158002,3.382667253,0.056583528,0.422233001,7.072427412,4.547203025,6.50747753,3.068670811
2.618238656,1.063502942,3.125981654,0.056583528,2.680324357,4.595742339,4.423578171,7.62497818,3.320484678,5.77452353,7.308521062,4.986410935,2.021479727,3.722466024,2.046141782,3.258518925,0.516015147,3.599317794,2.935459748,2.739848103,3.956056652,0.201633861,6.132165525,1.263034406,6.976936384,0.028569152,5.075104722,6.969818186,4.440952198,5.955126781,2.039138394,5.929554316,4.772941338,7.153197331,5.794935663,0.432959407,7.030998118,3.371558863,4.775050541,2.392317423,3.206330648,0.014355293,3.553360503,4.331275267,5.152994605,6.56924803,0.042644337,5.138323004,5.282069075,2.86393845,2.066950244,6.365447589,5.449231201,5.963705307,0,0.111031312,6.533874777,0.070389328,5.582857035,6.830356747,4.906409617,1.485426827,5.311067102,5.575312331,1.996388746,8.573950084,5.875288598,4.631686366,4.587964989,4.375039431,6.068025839,3.533563348,5.66732447,5.148120631,3.969933275,0.042644337,4.367371066,4.21023299,3.448900951,0.028569152,9.507972984,3.161887682,0.214124805,8.495855027,2.169925001,7.438043286,0.014355293
5.648177796,0,4.151371776,2.678071905,0.070389328,5.628773595,4.768713657,6.706944902,0.084064265,6.480911346,5.944389962,7.831053839,0.839959587,5.098874287,7.229011037,2.475084883,0.111031312,8.361943774,2.456806149,0.084064265,1.49057013,4.471837762,6.146084939,7.377123749,7.309430878,0.042644337,0.389566812,0.35614381,0.056583528,5.524189078,2.316145742,4.428946345,5.381629467,7.376081967,5.495055528,0.389566812,6.807870078,0.070389328,5.516330387,2.121015401,0.028569152,0.014355293,1.700439718,2.485426827,2.09423607,5.849749117,1.3950628,5.266786541,4.469234794,3.991861931,2.849999259,4.873321063,5.582857035,5.707911254,0.042644337,6.478162893,0.411426246,0.014355293,8.314651214,5.295723025,5.230741003,0.014355293,5.303050085,5.599912842,3.71259578,6.665051614,5.694044413,4.542877099,0.084064265,5.910492832,5.994579724,3.94673086,6.101187815,7.313880701,3.994579724,0.056583528,4.216454865,0.495695163,2.821710215,2.319039816,0.604071324,0.028569152,0.070389328,9.259154769,4.156234798,7.575766127,4.882153917
5.092968509,0,4.020591095,4.057450272,1.718087584,4.21490191,4.349082146,5.969012308,0.014355293,5.967860271,5.110613806,4.283180979,0.555816155,3.22342255,0.545968369,2.895302621,0.042644337,5.015693807,3.09423607,0.014355293,0.028569152,4.338424415,5.179112901,5.601993581,4.454833907,0,4.058316496,5.318316841,3.673556424,2.456806149,4.836934011,4.331991778,4.399171094,6.287804709,6.421559945,0.070389328,5.636334602,2.939226578,4.089159132,3.909773104,0.056583528,0,1.169925001,0.014355293,1.948600847,3.982765463,0.748461233,6.114158769,4.207892852,2.622930351,1.541019153,4.670160514,5.710944155,6.880073254,0.097610797,0.014355293,3.418189948,0,4.881664619,5.502075956,2.657640005,0.687060688,5.326249701,3.953265239,2.577730931,6.561326136,3.769771739,2.604071324,0.084064265,4.34269696,4.812498225,3.100977648,4.380590934,1.952333566,2.618238656,0.028569152,2.957914599,2.301587647,1.726831217,0.028569152,0.704871964,0.028569152,3.377123749,6.221490455,4.48864354,6.165911939,0.042644337
4.925999419,0.263034406,3.303050085,3.518535139,0.028569152,5.667040559,4.761817143,5.690975738,0.150559677,6.116655862,6.89917563,4.648465443,0.516015147,4.181897643,8.166213306,3.319039816,5.06091205,8.264770981,2.150559677,0.555816155,0.014355293,5.286881148,4.805292456,8.308430049,6.560103513,1.757023247,4.312519967,5.312882955,5.227664073,3.800123353,0.028569152,3.802193217,3.804260116,3.377123749,4.29351763,0.526068812,0.485426827,0.056583528,5.233427944,4.026800059,0.056583528,0.028569152,0.097610797,0.028569152,0.070389328,0.35614381,2.358958826,5.531693361,3.95419631,1.604071324,3.931683057,5.401562207,5.644721547,6.494255587,0.056583528,6.622637567,5.839455765,0.028569152,4.914086097,8.211158247,3.600507645,2.659924558,5.017031081,5.519793486,3.228049048,0.35614381,4.802710219,4.177120503,0.286881148,4.385431037,5.849999259,2.790772038,0.137503524,4.772941338,2.495695163,0.014355293,4.176322773,0.028569152,3.13093087,0.250961574,0.5360529,0.097610797,2.62058641,3.657640005,4.040015679,0.613531653,2.414135533
6.785550552,0.5360529,4.98230913,4.093391153,1.411426246,5.10349764,4.429615964,6.630230716,3.963474124,6.351027552,7.96613049,6.962201957,2.419538892,5.660780334,7.371907298,4.699329526,4.37086174,7.3172317,2.042644337,0.275007047,0.454175893,3.365972428,6.42508999,6.099084761,8.00287126,0.941106311,4.053980168,6.054414388,4.750070486,5.247547807,2.859969548,5.526694846,5.226893814,3.003602237,5.715618859,3.025028794,7.767919586,1.761285273,5.011674533,1.718087584,3.781359714,0.028569152,4.375039431,4.335569006,2.82374936,5.797272432,0.739848103,5.409730354,5.286881148,3.832890014,1.280956314,5.221103725,5.074676686,5.888743249,0.070389328,2.769771739,6.209063395,0.070389328,6.742679958,6.978424465,4.156234798,0.464668267,4.524815928,3.44625623,2.948600847,6.941458488,4.174725988,3.3305584,6.087250665,4.207111961,6.238213641,4.01346226,3.926948248,2.629939409,3.498250868,0.042644337,3.57167681,1.550900665,2.017921908,0.367371066,0.678071905,3.890446693,4.025914699,7.231509211,4.684257705,6.459267667,2.592158002
3.977279923,0.659924558,4.491853096,3.545968369,1.021479727,5.181500152,4.307428525,6.932864335,2.042644337,6.466300829,7.435128498,4.775577361,2.942983598,6.541948425,9.365797502,5.593951284,4.563768278,6.431790083,2.289834465,3.310340121,0.042644337,4.401220862,5.235344128,6.22342255,8.528844767,0.584962501,4.702657543,4.761817143,4.61117238,7.090324176,2.080657663,4.981396032,4.187451054,7.020368851,5.204766751,0.201633861,7.035843816,0.056583528,4.805292456,2.533563348,5.687900522,0.565597176,3.412781525,4.880195729,3.107687869,4.902556005,0.042644337,0.411426246,5.019701914,4.011674533,2.754887502,4.847495884,5.981852653,5.589164237,0,4.936873462,6.882398504,0.111031312,6.704871964,1.176322773,4.194559886,1.565597176,4.308156975,6.555356039,3.66448284,6.614120869,4.358958826,4.353323291,4.243364426,4.403949364,6.290018847,3.92314918,5.079804755,4.790772038,3.549669171,0.757023247,3.837943242,2.538538164,3.981852653,1.137503524,0.389566812,1.883620816,3.444932049,7.167719199,4.276496666,6.666614587,1.790772038
